Start Date,End Date,Start Time,Portfolio name,Campaign Type,Campaign Name,Country,Status,Currency,Budget,Targeting Type,Bidding strategy,Impressions,Clicks,Click-Thru Rate (CTR),Spend,Cost Per Click (CPC),7 Day Total Orders (#),"Total Advertising Cost of Sales (ACOS) ",Total Return on Advertising Spend (ROAS),7 Day Total Sales (₹)
"Feb 25, 2025","Feb 25, 2025",02:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,56,1,1.7857142857142856%,₹11.8,₹11.8,0,,0.0,₹0
"Feb 26, 2025","Feb 26, 2025",02:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,22,0,0%,₹0,,0,,,₹0
"Feb 27, 2025","Feb 27, 2025",02:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,41,0,0%,₹0,,0,,,₹0
"Feb 28, 2025","Feb 28, 2025",02:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,42,1,2.380952380952381%,₹7.58,₹7.58,0,,0.0,₹0
"Mar 01, 2025","Mar 01, 2025",02:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,113,0,0%,₹0,,0,,,₹0
"Mar 02, 2025","Mar 02, 2025",02:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,29,0,0%,₹0,,0,,,₹0
"Feb 18, 2025","Feb 18, 2025",03:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,36,0,0%,₹0,,0,,,₹0
"Feb 19, 2025","Feb 19, 2025",03:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,30,0,0%,₹0,,0,,,₹0
"Feb 20, 2025","Feb 20, 2025",03:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,50,0,0%,₹0,,0,,,₹0
"Feb 21, 2025","Feb 21, 2025",03:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,59,1,1.694915254237288%,₹6.44,₹6.44,0,,0.0,₹0
"Feb 22, 2025","Feb 22, 2025",03:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,7,0,0%,₹0,,0,,,₹0
"Feb 23, 2025","Feb 23, 2025",03:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,36,0,0%,₹0,,0,,,₹0
"Feb 24, 2025","Feb 24, 2025",03:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,29,0,0%,₹0,,0,,,₹0
"Feb 25, 2025","Feb 25, 2025",03:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,39,0,0%,₹0,,0,,,₹0
"Feb 26, 2025","Feb 26, 2025",03:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,8,0,0%,₹0,,0,,,₹0
"Feb 27, 2025","Feb 27, 2025",03:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,19,0,0%,₹0,,0,,,₹0
"Feb 28, 2025","Feb 28, 2025",03:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,36,1,2.7777777777777777%,₹12.44,₹12.44,0,,0.0,₹0
"Mar 01, 2025","Mar 01, 2025",03:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,61,0,0%,₹0,,0,,,₹0
"Mar 02, 2025","Mar 02, 2025",03:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,10,0,0%,₹0,,0,,,₹0
"Feb 18, 2025","Feb 18, 2025",04:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,30,0,0%,₹0,,0,,,₹0
"Feb 19, 2025","Feb 19, 2025",04:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,41,0,0%,₹0,,0,,,₹0
"Feb 20, 2025","Feb 20, 2025",04:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,23,0,0%,₹0,,0,,,₹0
"Feb 21, 2025","Feb 21, 2025",04:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,24,1,4.166666666666666%,₹11.66,₹11.66,0,,0.0,₹0
"Feb 22, 2025","Feb 22, 2025",04:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,40,2,5%,₹22.35,₹11.18,0,,0.0,₹0
"Feb 23, 2025","Feb 23, 2025",04:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,19,0,0%,₹0,,0,,,₹0
"Feb 24, 2025","Feb 24, 2025",04:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,24,0,0%,₹0,,0,,,₹0
"Feb 25, 2025","Feb 25, 2025",04:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,15,0,0%,₹0,,0,,,₹0
"Feb 26, 2025","Feb 26, 2025",04:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,13,0,0%,₹0,,0,,,₹0
"Feb 27, 2025","Feb 27, 2025",04:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,6,0,0%,₹0,,0,,,₹0
"Feb 28, 2025","Feb 28, 2025",04:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,33,0,0%,₹0,,0,,,₹0
"Mar 01, 2025","Mar 01, 2025",04:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,43,0,0%,₹0,,0,,,₹0
"Mar 02, 2025","Mar 02, 2025",04:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,7,0,0%,₹0,,0,,,₹0
"Feb 18, 2025","Feb 18, 2025",05:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,38,0,0%,₹0,,0,,,₹0
"Feb 19, 2025","Feb 19, 2025",05:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,55,0,0%,₹0,,0,,,₹0
"Feb 20, 2025","Feb 20, 2025",05:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,42,1,2.380952380952381%,₹4.49,₹4.49,0,,0.0,₹0
"Feb 21, 2025","Feb 21, 2025",05:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,22,0,0%,₹0,,0,,,₹0
"Feb 22, 2025","Feb 22, 2025",05:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,16,0,0%,₹0,,0,,,₹0
"Feb 23, 2025","Feb 23, 2025",05:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,27,0,0%,₹0,,0,,,₹0
"Feb 24, 2025","Feb 24, 2025",05:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,4,0,0%,₹0,,0,,,₹0
"Feb 25, 2025","Feb 25, 2025",05:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,17,0,0%,₹0,,0,,,₹0
"Feb 26, 2025","Feb 26, 2025",05:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,12,0,0%,₹0,,0,,,₹0
"Feb 27, 2025","Feb 27, 2025",05:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,11,0,0%,₹0,,0,,,₹0
"Feb 28, 2025","Feb 28, 2025",05:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,28,0,0%,₹0,,0,,,₹0
"Mar 01, 2025","Mar 01, 2025",05:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,35,0,0%,₹0,,0,,,₹0
"Mar 02, 2025","Mar 02, 2025",05:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,6,0,0%,₹0,,0,,,₹0
"Feb 18, 2025","Feb 18, 2025",06:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,132,0,0%,₹0,,0,,,₹0
"Feb 19, 2025","Feb 19, 2025",06:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,85,0,0%,₹0,,0,,,₹0
"Feb 20, 2025","Feb 20, 2025",06:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,59,0,0%,₹0,,0,,,₹0
"Feb 21, 2025","Feb 21, 2025",06:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,73,0,0%,₹0,,0,,,₹0
"Feb 22, 2025","Feb 22, 2025",06:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,18,0,0%,₹0,,0,,,₹0
"Feb 23, 2025","Feb 23, 2025",06:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,11,0,0%,₹0,,0,,,₹0
"Feb 24, 2025","Feb 24, 2025",06:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,44,1,2.272727272727273%,₹8.46,₹8.46,0,,0.0,₹0
"Feb 25, 2025","Feb 25, 2025",06:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,43,0,0%,₹0,,0,,,₹0
"Feb 26, 2025","Feb 26, 2025",06:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,23,0,0%,₹0,,0,,,₹0
"Feb 27, 2025","Feb 27, 2025",06:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,20,1,5%,₹14.3,₹14.3,0,,0.0,₹0
"Feb 28, 2025","Feb 28, 2025",06:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,46,0,0%,₹0,,0,,,₹0
"Mar 01, 2025","Mar 01, 2025",06:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,60,1,1.6666666666666667%,₹11.86,₹11.86,1,1.6881601047627184%,59.24,₹702.54
"Mar 02, 2025","Mar 02, 2025",06:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,33,1,3.0303030303030303%,₹13.01,₹13.01,0,,0.0,₹0
"Feb 18, 2025","Feb 18, 2025",07:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,165,0,0%,₹0,,0,,,₹0
"Feb 19, 2025","Feb 19, 2025",07:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,169,3,1.7751479289940828%,₹36.32,₹12.11,0,,0.0,₹0
"Feb 20, 2025","Feb 20, 2025",07:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,101,0,0%,₹0,,0,,,₹0
"Feb 21, 2025","Feb 21, 2025",07:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,119,1,0.8403361344537815%,₹8.18,₹8.18,0,,0.0,₹0
"Feb 22, 2025","Feb 22, 2025",07:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,39,0,0%,₹0,,0,,,₹0
"Feb 23, 2025","Feb 23, 2025",07:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,59,0,0%,₹0,,0,,,₹0
"Feb 24, 2025","Feb 24, 2025",07:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,123,3,2.4390243902439024%,₹35.5,₹11.83,0,,0.0,₹0
"Feb 25, 2025","Feb 25, 2025",07:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,73,0,0%,₹0,,0,,,₹0
"Feb 26, 2025","Feb 26, 2025",07:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,53,2,3.7735849056603774%,₹15.94,₹7.97,0,,0.0,₹0
"Feb 27, 2025","Feb 27, 2025",07:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,58,0,0%,₹0,,0,,,₹0
"Feb 28, 2025","Feb 28, 2025",07:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,85,0,0%,₹0,,0,,,₹0
"Mar 01, 2025","Mar 01, 2025",07:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,25,0,0%,₹0,,0,,,₹0
"Mar 02, 2025","Mar 02, 2025",07:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,21,0,0%,₹0,,0,,,₹0
"Feb 18, 2025","Feb 18, 2025",08:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,214,0,0%,₹0,,0,,,₹0
"Feb 19, 2025","Feb 19, 2025",08:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,185,0,0%,₹0,,0,,,₹0
"Feb 20, 2025","Feb 20, 2025",08:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,147,0,0%,₹0,,0,,,₹0
"Feb 21, 2025","Feb 21, 2025",08:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,176,2,1.1363636363636365%,₹17.23,₹8.62,0,,0.0,₹0
"Feb 22, 2025","Feb 22, 2025",08:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,75,0,0%,₹0,,0,,,₹0
"Feb 23, 2025","Feb 23, 2025",08:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,104,0,0%,₹0,,0,,,₹0
"Feb 24, 2025","Feb 24, 2025",08:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,111,0,0%,₹0,,0,,,₹0
"Feb 25, 2025","Feb 25, 2025",08:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,93,2,2.1505376344086025%,₹18.71,₹9.36,0,,0.0,₹0
"Feb 26, 2025","Feb 26, 2025",08:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,94,0,0%,₹0,,0,,,₹0
"Feb 27, 2025","Feb 27, 2025",08:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,76,0,0%,₹0,,0,,,₹0
"Feb 28, 2025","Feb 28, 2025",08:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,130,0,0%,₹0,,0,,,₹0
"Mar 01, 2025","Mar 01, 2025",08:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,38,0,0%,₹0,,0,,,₹0
"Mar 02, 2025","Mar 02, 2025",08:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,36,0,0%,₹0,,0,,,₹0
"Feb 18, 2025","Feb 18, 2025",09:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,256,2,0.78125%,₹30.69,₹15.35,1,4.368434537535229%,22.89,₹702.54
"Feb 19, 2025","Feb 19, 2025",09:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,226,2,0.8849557522123894%,₹22.62,₹11.31,0,,0.0,₹0
"Feb 20, 2025","Feb 20, 2025",09:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,232,1,0.43103448275862066%,₹8.57,₹8.57,0,,0.0,₹0
"Feb 21, 2025","Feb 21, 2025",09:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,220,0,0%,₹0,,0,,,₹0
"Feb 22, 2025","Feb 22, 2025",09:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,138,1,0.7246376811594203%,₹10.69,₹10.69,0,,0.0,₹0
"Feb 23, 2025","Feb 23, 2025",09:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,105,0,0%,₹0,,0,,,₹0
"Feb 24, 2025","Feb 24, 2025",09:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,168,0,0%,₹0,,0,,,₹0
"Feb 25, 2025","Feb 25, 2025",09:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,122,1,0.819672131147541%,₹6.55,₹6.55,0,,0.0,₹0
"Feb 26, 2025","Feb 26, 2025",09:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,76,0,0%,₹0,,0,,,₹0
"Feb 27, 2025","Feb 27, 2025",09:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,82,0,0%,₹0,,0,,,₹0
"Feb 28, 2025","Feb 28, 2025",09:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,117,1,0.8547008547008548%,₹10.04,₹10.04,0,,0.0,₹0
"Mar 01, 2025","Mar 01, 2025",09:00,liquidations-Jan-25,Sponsored Products,27-01-CompressionCubes_Combo_BE14TACOS10,India,ENABLED,INR,₹100.0,Manual targeting,Dynamic bids – up and down,58,0,0%,₹0,,0,,,₹0
