Start Date,End Date,Customer Search Term,Search Term Impression Rank,Search Term Impression Share,Targeting,Match Type,Portfolio name,Campaign Name,Ad Group Name,Currency,Clicks,Impressions,Click-Thru Rate (CTR),Spend,Cost Per Click (CPC),7 Day Total Orders (#),7 Day Total Sales (₹),Total Advertising Cost of Sales (ACOS),Total Return on Advertising Spend (ROAS),7 Day Conversion Rate
"Feb 1, 2025","Mar 15, 2025",toys for teens girls,4,4.48%,toy,PHRASE,No Portfolio,SPM | TOYS | GIF | KW-ALL | CONVERSION | DSTM 55845b,Fusked - Special Feature Plush,INR,1,10,10.0000%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",travel pouch organizer,63,0.03%,"keyword-group=""category""",-,liquidations-Jan-25,31/1-travelling6packBE30-TACOS-20,6pcs travel orgnaizers,INR,1,5,20.0000%,Rs.7.78,Rs.7.78,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",travel pouch organizer,63,0.03%,travel pouch,PHRASE,liquidations-Jan-25,31/1-travelling6packBE30-TACOS-20,6pcs travel orgnaizers,INR,1,5,20.0000%,Rs.6.37,Rs.6.37,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",traveling pouch,42,0.04%,traveling pouch,PHRASE,liquidations-Jan-25,31/1-travelling6packBE30-TACOS-20,6pcs travel orgnaizers,INR,2,10,20.0000%,Rs.11.72,Rs.5.86,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",travelling organiser pouch,5,3.60%,travelling organiser,PHRASE,liquidations-Jan-25,31/1-travelling6packBE30-TACOS-20,6pcs travel orgnaizers,INR,2,10,20.0000%,Rs.13.41,Rs.6.705,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",wands harry potter,2,18.18%,wand harry potter,EXACT,No Portfolio,"Brand Analytics(hbd,wands,mry go kalimba",wands,INR,1,9,11.1100%,Rs.1.72,Rs.1.72,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",wands harry potter,2,18.18%,*,-,No Portfolio,SPA | B0CLLTYSMY | ALL | VISIBILITY | DSTM 0506f3,Fusked - Action Dress Ups & Accessories,INR,1,1,100.0000%,Rs.4.32,Rs.4.32,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",0008534020,3,12.68%,*,-,No Portfolio,Minecraft auto,Minecraft soft toys,INR,1,9,11.1100%,Rs.1.83,Rs.1.83,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",1946525200,2,13.64%,*,-,No Portfolio,Minecraft auto,Minecraft soft toys,INR,1,9,11.1100%,Rs.2.13,Rs.2.13,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",among us,26,0.15%,*,-,liquidations-Jan-25,31-01-Minecraft-Llama-AUTO-BE33,minecraft,INR,1,8,12.5000%,Rs.5.13,Rs.5.13,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",among us,26,0.15%,*,-,No Portfolio,Minecraft auto,Minecraft soft toys,INR,1,1,100.0000%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",angry soft toy,41,0.02%,toy,PHRASE,No Portfolio,SPM | TOYS | GIF | KW-ALL | CONVERSION | DSTM 55845b,Fusked - Special Feature Plush,INR,1,9,11.1100%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",ankle length socks,56,0.01%,ankle length sock,EXACT,liquidations-Jan-25,31-01-xocks-KT-BE50-Tacos30,xexy-xocks,INR,1,9,11.1100%,Rs.12.35,Rs.12.35,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b004kbjl3c,5,4.02%,*,-,No Portfolio,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,Fusked - Special Feature Plush,INR,2,9,22.2200%,Rs.2.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b00doqctwe,2,21.43%,"asin-expanded=""B09WK3NRVD""",-,No Portfolio,Minecraft_PT,Minecraft manual,INR,1,4,25.0000%,Rs.4.57,Rs.4.57,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b00doqctwe,2,21.43%,*,-,No Portfolio,Minecraft auto,Minecraft soft toys,INR,1,5,20.0000%,Rs.1.3,Rs.1.3,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b00fxmdrzk,1,81.82%,*,-,No Portfolio,SPA | B0CLLT71RW | ALL | VISIBILITY | DSTM 653b7a,Fusked - Action Dress Ups & Accessories,INR,1,7,14.2900%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b00fxmdrzk,1,81.82%,"asin-expanded=""B09GBBSSFC""",-,No Portfolio,Manual product targeting,price targeting,INR,1,2,50.0000%,Rs.1.95,Rs.1.95,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b07fdwrjsx,12,0.22%,*,-,No Portfolio,SPA | SUPER HERO ASIN | ALL | VISIBILITY | DSTM e86995,Fusked - Action Dress Ups & Accessories,INR,1,9,11.1100%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b07nfz1w1x,5,6.57%,*,-,No Portfolio,Minecraft auto,Minecraft soft toys,INR,1,9,11.1100%,Rs.1.3,Rs.1.3,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b08g4q7b5d,1,75.00%,*,-,No Portfolio,Minecraft auto,Minecraft soft toys,INR,2,9,22.2200%,Rs.2.1,Rs.1.05,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b094xjw865,2,19.15%,*,-,No Portfolio,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,Fusked - Special Feature Plush,INR,1,9,11.1100%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b098tfgh9h,1,45.00%,*,-,No Portfolio,SPA | B0CLLT71RW | ALL | VISIBILITY | DSTM 653b7a,Fusked - Action Dress Ups & Accessories,INR,2,9,22.2200%,Rs.4.11,Rs.2.055,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b09httq5gh,9,3.63%,*,-,No Portfolio,Minecraft auto,Minecraft soft toys,INR,1,9,11.1100%,Rs.1.3,Rs.1.3,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b09jzmck4h,113,0.00%,"asin-expanded=""B07DC24MJZ""",-,No Portfolio,random_mb_pt,all_mb_pt,INR,1,6,16.6700%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b09jzmck4h,113,0.00%,"asin-expanded=""B092TFWR5K""",-,No Portfolio,random_mb_pt,all_mb_pt,INR,1,1,100.0000%,Rs.1.86,Rs.1.86,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b09jzmck4h,113,0.00%,"asin-expanded=""B0C1SJCP93""",-,No Portfolio,random_mb_pt,all_mb_pt,INR,1,2,50.0000%,Rs.1.98,Rs.1.98,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b09vj66hdv,20,0.35%,*,-,No Portfolio,SPA | B0CLLT71RW | ALL | VISIBILITY | DSTM 653b7a,Fusked - Action Dress Ups & Accessories,INR,1,9,11.1100%,Rs.1.66,Rs.1.66,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b09zy4rncc,2,27.27%,*,-,No Portfolio,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,Fusked - Special Feature Plush,INR,1,9,11.1100%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0bbrt41j5,4,9.89%,*,-,No Portfolio,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,Fusked - Special Feature Plush,INR,1,9,11.1100%,Rs.1.15,Rs.1.15,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0bnjz5dqm,2,18.75%,*,-,No Portfolio,Minecraft auto,Minecraft soft toys,INR,1,9,11.1100%,Rs.1.19,Rs.1.19,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0bv79lqmy,2,13.04%,*,-,No Portfolio,Minecraft auto,Minecraft soft toys,INR,2,9,22.2200%,Rs.3.88,Rs.1.94,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0bwsncdbd,10,1.17%,*,-,No Portfolio,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,Fusked - Special Feature Plush,INR,3,9,33.3300%,Rs.3.06,Rs.1.02,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0c3rtxr42,1,52.94%,*,-,No Portfolio,New category wise campaign,Soft toys,INR,1,9,11.1100%,Rs.1.84,Rs.1.84,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0c5tpwyxw,1,100.00%,*,-,No Portfolio,SPA | SUPER HERO ASIN | ALL | VISIBILITY | DSTM e86995,Fusked - Action Dress Ups & Accessories,INR,1,9,11.1100%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0cgl74xb5,1,60.00%,*,-,No Portfolio,Minecraft auto,Minecraft soft toys,INR,2,9,22.2200%,Rs.2.31,Rs.1.155,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0cnlw7mzk,23,0.04%,*,-,No Portfolio,Minecraft auto,Minecraft soft toys,INR,1,9,11.1100%,Rs.1.29,Rs.1.29,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0cp7t4hcw,2,25.71%,*,-,No Portfolio,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,Fusked - Special Feature Plush,INR,1,9,11.1100%,Rs.1.05,Rs.1.05,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0cr15vwh8,7,1.95%,*,-,No Portfolio,Minecraft auto,Minecraft soft toys,INR,1,9,11.1100%,Rs.1.3,Rs.1.3,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0cvl4tmct,2,14.29%,"asin-expanded=""B08LD169GW""",-,No Portfolio,random_mb_pt,all_mb_pt,INR,2,9,22.2200%,Rs.2.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0cvq6q15b,26,0.13%,*,-,No Portfolio,Minecraft auto,Minecraft soft toys,INR,1,9,11.1100%,Rs.1.37,Rs.1.37,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0cx1zg9yh,1,52.94%,"asin-expanded=""B09WK3NRVD""",-,No Portfolio,Minecraft_PT,Minecraft manual,INR,1,9,11.1100%,Rs.3.17,Rs.3.17,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0d29z64km,8,0.10%,*,-,No Portfolio,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,Fusked - Special Feature Plush,INR,3,9,33.3300%,Rs.3.04,Rs.1.0133,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0d383ctjd,3,19.15%,*,-,No Portfolio,Minecraft auto,Minecraft soft toys,INR,2,9,22.2200%,Rs.2.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0d3c69sk7,1,81.82%,"asin-expanded=""B0CHQRJC1M""",-,No Portfolio,Manual product targeting,light wand target,INR,1,7,14.2900%,Rs.1.62,Rs.1.62,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0d3c69sk7,1,81.82%,"asin-expanded=""B0D3F2PFLZ""",-,No Portfolio,Manual product targeting,price targeting,INR,1,2,50.0000%,Rs.3.59,Rs.3.59,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0d5xrx9yf,10,1.37%,*,-,No Portfolio,SPA | B0CLLT71RW | ALL | VISIBILITY | DSTM 653b7a,Fusked - Action Dress Ups & Accessories,INR,1,9,11.1100%,Rs.1.85,Rs.1.85,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0d73wvqz7,5,8.26%,*,-,No Portfolio,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,Fusked - Special Feature Plush,INR,5,9,55.5600%,Rs.5.01,Rs.1.002,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0d9q3jph6,4,2.43%,*,-,No Portfolio,New category wise campaign,Soft toys,INR,1,9,11.1100%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0dd2sc47h,64,0.03%,*,-,No Portfolio,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,Fusked - Special Feature Plush,INR,1,9,11.1100%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0df534d7n,3,5.23%,*,-,liquidations-Jan-25,31-01-Minecraft-Llama-AUTO-BE33,minecraft,INR,1,9,11.1100%,Rs.21.36,Rs.21.36,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0df558x14,7,1.99%,*,-,No Portfolio,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,Fusked - Special Feature Plush,INR,2,9,22.2200%,Rs.2.02,Rs.1.01,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0df81mjdm,10,1.49%,*,-,No Portfolio,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,Fusked - Special Feature Plush,INR,3,9,33.3300%,Rs.3.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0dfcpvtx8,42,0.01%,*,-,No Portfolio,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,Fusked - Special Feature Plush,INR,1,9,11.1100%,Rs.1.1,Rs.1.1,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0dhdbklbx,13,0.71%,*,-,No Portfolio,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,Fusked - Special Feature Plush,INR,2,9,22.2200%,Rs.2.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0dhmwlzwy,17,1.10%,*,-,No Portfolio,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,Fusked - Special Feature Plush,INR,2,9,22.2200%,Rs.2.1,Rs.1.05,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0djgv9cwl,3,18.00%,*,-,liquidations-Jan-25,31-01-Minecraft-Llama-AUTO-BE33,minecraft,INR,1,9,11.1100%,Rs.5.08,Rs.5.08,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0dk2f899h,3,4.21%,*,-,No Portfolio,SPA | B0CLLT71RW | ALL | VISIBILITY | DSTM 653b7a,Fusked - Action Dress Ups & Accessories,INR,1,9,11.1100%,Rs.1.3,Rs.1.3,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0dmp26r7x,23,0.34%,*,-,No Portfolio,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,Fusked - Special Feature Plush,INR,1,9,11.1100%,Rs.1.02,Rs.1.02,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0dnwm5qc8,24,0.58%,*,-,No Portfolio,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,Fusked - Special Feature Plush,INR,1,9,11.1100%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0dpx7rmc2,14,0.19%,*,-,No Portfolio,SPA | SUPER HERO ASIN | ALL | VISIBILITY | DSTM e86995,Fusked - Action Dress Ups & Accessories,INR,1,9,11.1100%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0dryrcss4,5,10.34%,*,-,No Portfolio,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,Fusked - Special Feature Plush,INR,1,9,11.1100%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",b0ds7x5brz,2,10.84%,*,-,No Portfolio,SPA | TOYS | GIF | ALL | VIISBILITY | DSTM fb8b39,Fusked - Special Feature Plush,INR,1,9,11.1100%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",bamboo cotton socks,2,1.80%,bamboo cotton sock,EXACT,liquidations-Jan-25,31-01-xocks-KT-BE50-Tacos30,xexy-xocks,INR,1,9,11.1100%,Rs.58.09,Rs.58.09,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",bateu soft toys for girlfriend gift,1,50.00%,toy,PHRASE,No Portfolio,SPM | TOYS | GIF | KW-ALL | CONVERSION | DSTM 55845b,Fusked - Special Feature Plush,INR,1,9,11.1100%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",bey blade,45,0.03%,*,-,No Portfolio,SHipments sku.,liquidation musicbox,INR,1,9,11.1100%,Rs.1.57,Rs.1.57,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",black sunglasses for women stylish,19,0.14%,*,-,liquidations-Jan-25,31-01-CatEyeSunglass-BE18.8,Cat Eye Glasses,INR,1,9,11.1100%,Rs.11.66,Rs.11.66,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",camel toy for kids,39,0.41%,toy,PHRASE,No Portfolio,SPM | TOYS | GIF | KW-ALL | CONVERSION | DSTM 55845b,Fusked - Special Feature Plush,INR,1,9,11.1100%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",cheapest harry potter wand,1,90.00%,*,-,No Portfolio,SPA | SUPER HERO ASIN | ALL | VISIBILITY | DSTM e86995,Fusked - Children's Costumes,INR,1,1,100.0000%,Rs.1.3,Rs.1.3,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",cheapest harry potter wand,1,90.00%,*,-,No Portfolio,SPA | SUPER HERO ASIN | ALL | VISIBILITY | DSTM e86995,Fusked - Action Dress Ups & Accessories,INR,1,6,16.6700%,Rs.1.19,Rs.1.19,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",cheapest harry potter wand,1,90.00%,*,-,No Portfolio,SPA | B0CLLTYSMY | ALL | VISIBILITY | DSTM 0506f3,Fusked - Action Dress Ups & Accessories,INR,1,2,50.0000%,Rs.4.43,Rs.4.43,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",cute cat toys for girls,1,81.82%,cute cat toy,PHRASE,No Portfolio,SPM | TOYS | GIF | KW-ALL | CONVERSION | DSTM 55845b,Fusked - Special Feature Plush,INR,1,9,11.1100%,Rs.2.34,Rs.2.34,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",demon slayer katana sword,24,0.01%,*,-,No Portfolio,SPA | SUPER HERO ASIN | ALL | VISIBILITY | DSTM e86995,Fusked - Action Dress Ups & Accessories,INR,1,9,11.1100%,Rs.1.19,Rs.1.19,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",doraemon toys for kids,20,0.85%,toy,PHRASE,No Portfolio,SPM | TOYS | GIF | KW-ALL | CONVERSION | DSTM 55845b,Fusked - Special Feature Plush,INR,1,9,11.1100%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",elder wand fire,1,100.00%,wand,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,2,9,22.2200%,Rs.4.31,Rs.2.155,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",elder wand under 400,1,100.00%,wand,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,9,11.1100%,Rs.2.0,Rs.2.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",fireball harry potter wand incendio,1,100.00%,harry potter wand,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,9,11.1100%,Rs.1.3,Rs.1.3,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",flame throwing wand flash paper,1,81.82%,wand,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,8,12.5000%,Rs.1.76,Rs.1.76,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",flame throwing wand flash paper,1,81.82%,*,-,No Portfolio,SPA | B0CLLTYSMY | ALL | VISIBILITY | DSTM 0506f3,Fusked - Action Dress Ups & Accessories,INR,1,1,100.0000%,Rs.1.68,Rs.1.68,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",flaming fire wand,1,100.00%,wand,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,9,11.1100%,Rs.1.13,Rs.1.13,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",gift for 1 + year old boy,129,0.01%,*,-,liquidations-Jan-25,31-01-Minecraft-Llama-AUTO-BE33,minecraft,INR,1,9,11.1100%,Rs.12.06,Rs.12.06,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter amazon,1,52.94%,harry potter,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,2,9,22.2200%,Rs.3.5,Rs.1.75,1,Rs.761.86,0.4600%,217.67,50.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter and cursed child,1,34.62%,harry potter,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,2,9,22.2200%,Rs.2.5,Rs.1.25,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter caster wand harry potter box box,1,100.00%,harry potter box,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,9,11.1100%,Rs.2.61,Rs.2.61,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter fire wand. all,1,90.00%,harry potter,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,9,11.1100%,Rs.1.24,Rs.1.24,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter kinder joy kit,1,75.00%,*,-,No Portfolio,SPA | SUPER HERO ASIN | ALL | VISIBILITY | DSTM e86995,Fusked - Action Dress Ups & Accessories,INR,1,3,33.3300%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter kinder joy kit,1,75.00%,harry potter,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,6,16.6700%,Rs.1.44,Rs.1.44,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter kinder joy toys set,4,0.21%,*,-,No Portfolio,SPA | B0CLLTYSMY | ALL | VISIBILITY | DSTM 0506f3,Fusked - Action Dress Ups & Accessories,INR,1,7,14.2900%,Rs.2.1,Rs.2.1,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter kinder joy toys set,4,0.21%,harry potter,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.1.5,Rs.1.5,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter kinderjoy pack of 1,1,81.82%,harry potter,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,9,11.1100%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter light,2,14.29%,harry potter,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter light,2,14.29%,*,-,No Portfolio,SPA | B0CLLTYSMY | ALL | VISIBILITY | DSTM 0506f3,Fusked - Action Dress Ups & Accessories,INR,3,7,42.8600%,Rs.3.24,Rs.1.08,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter light wand working,1,100.00%,harry potter light wands,PHRASE,No Portfolio,manual_KT_lightwands_vt_test-19-09,lightwands_vt,INR,1,9,11.1100%,Rs.1.96,Rs.1.96,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter magic wand metal,1,100.00%,harry potter,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,2,4,50.0000%,Rs.3.36,Rs.1.68,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter magic wand metal,1,100.00%,harry potter magic wand,PHRASE,No Portfolio,manual wands (light+normal),Light wands,INR,1,5,20.0000%,Rs.1.97,Rs.1.97,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter music box with stick,1,90.00%,harry potter music box,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,2,9,22.2200%,Rs.6.8,Rs.3.4,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter shooting wand,1,81.82%,*,-,No Portfolio,SPA | B0CLLT71RW | ALL | VISIBILITY | DSTM 653b7a,Fusked - Action Dress Ups & Accessories,INR,2,7,28.5700%,Rs.2.73,Rs.1.365,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter shooting wand,1,81.82%,*,-,No Portfolio,SPA | B0CLLTYSMY | ALL | VISIBILITY | DSTM 0506f3,Fusked - Action Dress Ups & Accessories,INR,1,2,50.0000%,Rs.1.77,Rs.1.77,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter spell casting wand charging of harry potter,1,100.00%,*,-,No Portfolio,SPA | B0CLLTYSMY | ALL | VISIBILITY | DSTM 0506f3,Fusked - Action Dress Ups & Accessories,INR,1,6,16.6700%,Rs.2.47,Rs.2.47,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter spell casting wand charging of harry potter,1,100.00%,*,-,No Portfolio,SPA | SUPER HERO ASIN | ALL | VISIBILITY | DSTM e86995,Fusked - Children's Costumes,INR,1,3,33.3300%,Rs.1.05,Rs.1.05,0,Rs.0.0,,0.00,0.0000%
